SMILES,Unnamed: 0,pIC50,num_atoms,logP,Molecular weight,TPSA,H Acceptors,H Donors,Ring Count,Lipinski pass
O=S(=O)(Nc1cccc(-c2cnc3ccccc3n2)c1)c1cccs1,0,4.26,25,4.159100000000002,367.4550000000001,71.95,5,1,4,True
O=c1cc(-c2nc(-c3ccc(-c4cn(CCP(=O)(O)O)nn4)cc3)[nH]c2-c2ccc(F)cc2)cc[nH]1,1,4.34,36,3.6743000000000015,506.434,149.78,6,4,5,False
NC(=O)c1ccc2c(c1)nc(C1CCC(O)CC1)n2CCCO,2,4.53,23,1.5361,317.38900000000007,101.37000000000002,5,3,3,True
NCCCn1c(C2CCNCC2)nc2cc(C(N)=O)ccc21,3,4.56,22,0.9509999999999998,301.394,98.96000000000001,5,3,3,True
CNC(=S)Nc1cccc(-c2cnc3ccccc3n2)c1,4,4.59,21,3.213000000000001,294.38300000000004,49.84,3,2,3,True
O=C(Nc1cccc(-c2cnc3ccccc3n2)c1)C1CC1,5,4.6,22,3.6453000000000024,289.3380000000001,54.88,3,1,4,True
O=C(Nc1cccc(-c2cnc3ccccc3n2)c1)c1ccco1,6,4.61,24,4.142100000000002,315.33200000000005,68.02000000000001,4,1,4,True
COc1cc(Nc2nccc(-c3ccc(Cl)cc3)n2)cc(OC)c1OC,7,4.67,26,4.566400000000004,371.8240000000002,65.5,6,1,3,True
CN1C(=O)COc2c1cnc1ccc(Sc3nnc4c(F)cc(-c5cnn(C)c5)cn34)cc21,8,4.68,33,3.323500000000002,461.48200000000014,90.44,9,0,6,True
COc1ccc2c(c1)C(=O)N(c1nc(C(=O)Nc3cnccc3N3CCNCC3)cs1)C2,9,4.68,32,2.3689999999999998,450.5240000000002,99.69,8,2,5,True
NCCCn1c(-c2ccccc2)nc2cc(C(N)=O)ccc21,10,4.69,22,2.151,294.358,86.93,4,2,3,True
CS(=O)(=O)Nc1cccc(-c2cnc3ccccc3n2)c1,11,4.73,21,2.6683000000000003,299.3550000000001,71.95,4,1,3,True
NCCCn1c(C2CCC(O)CC2)nc2cc(C(N)=O)ccc21,12,4.73,23,1.5024999999999993,316.40500000000003,107.16,5,3,3,True
N#CCC(=O)Nc1cccc(-c2cnc3ccccc3n2)c1,13,4.74,22,3.1489800000000017,288.31,78.67,4,1,3,True
O=C(CN1CCN(c2ccccc2)CC1)Nc1cccc(-c2cnc3ccccc3n2)c1,14,4.75,32,4.057500000000003,423.52000000000015,61.36000000000001,5,1,5,True
NS(=O)(=O)OCCn1cnc2c(Nc3ccc(F)cc3)nc(NCc3ccc(C4CCCCC4)cc3)nc21,15,4.78,38,4.588900000000004,539.6370000000003,137.05,9,3,5,False
CN1CCC(CNc2c(Cl)c[nH]c3nc(-c4cccc(F)c4)nc2-3)CC1,16,4.79,26,4.122700000000002,373.86300000000017,56.84,4,2,4,True
COc1cccc(-c2nc3[nH]cc(Cl)c(NCC4CCN(C)CC4)c-3n2)c1,17,4.79,27,3.992200000000002,385.8990000000002,66.07,5,2,4,True
O=C1NN(c2ccccc2)C(=O)C1=Cc1cc(Cl)ccc1OCc1ccccc1,18,4.82,29,4.3804000000000025,404.8530000000001,58.64,3,1,4,True
COc1ccc(-c2nc3[nH]cc(Cl)c(NC4CCN(C)CC4)c-3n2)cc1,19,4.83,26,3.744600000000003,371.8720000000002,66.07,5,2,4,True
C#Cc1ccc(-c2nc(-c3cc[nH]c(=O)c3)c(-c3ccc(F)cc3)[nH]2)cc1,20,4.84,27,4.219400000000002,355.372,61.54,2,2,4,True
COc1ccc(-c2nc3[nH]cc(Cl)c(NCC4CCNC4)c-3n2)cc1,21,4.86,25,3.259900000000001,357.84500000000014,74.86,5,3,4,True
NCCn1c(-c2ccncc2)nc2cc(C(N)=O)ccc21,22,4.87,21,1.1558999999999993,281.319,99.82,5,2,3,True
COc1ccc(F)c(-c2nc3[nH]cc(Cl)c(NCC4CCNCC4)c-3n2)c1,23,4.88,27,3.789100000000002,389.86200000000025,74.86,5,3,4,True
NC(=O)c1cnc(NC2CCC(N)CC2)c2nc(-c3ccc(Cl)cc3)cn12,24,4.89,27,2.830400000000001,384.87100000000004,111.33,6,3,4,True
CCCCN(C)c1ncc(NS(=O)(=O)c2ccccc2C)cc1C(=O)O,25,4.91,26,3.125320000000001,377.4660000000001,99.60000000000001,5,2,2,True
CC(O)Cn1c(C2CCC(O)CC2)nc2cc(C(N)=O)ccc21,26,4.92,23,1.5345,317.38900000000007,101.37,5,3,3,True
COc1ccc(-c2nc3[nH]cc(Cl)c(NCC4CCNCC4)c-3n2)c(F)c1,27,4.93,27,3.789100000000002,389.8620000000002,74.86,5,3,4,True
FC(F)(F)c1nc2cnc3[nH]ccc3c2n1C1CCCCC1,28,4.94,22,4.436600000000002,308.3070000000002,46.5,3,1,4,True
O=C1NC(=O)C(c2ccccc2)=C1Nc1cccc(OCCNc2ccnc(F)c2)c1,29,4.96,31,3.191200000000001,418.42800000000017,92.35000000000001,6,3,4,True
O=C1Nc2ccc3c(oc4ccccc43)c2C1=NNc1ccncc1,30,4.96,25,3.7493000000000007,328.331,79.52,5,2,5,True
O=C1c2oc(-c3ccc(Cl)cc3)cc2Cc2cc(N3CCNCC3)ccc2N1Cc1ccccc1-c1cccnc1,31,4.96,41,6.822800000000006,561.0850000000003,61.61000000000001,5,1,7,False
COc1ccc(-c2nc3[nH]cc(C(N)=O)c(NCC4CCN(C)CC4)c-3n2)cc1,32,4.99,29,2.4377000000000004,394.4790000000002,109.16,6,3,4,True
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(OC2CN(c3ccnc(F)c3)C2)c1,33,5.0,35,3.449200000000001,469.4760000000002,99.35,6,3,6,True
COc1ccc(-c2nc3[nH]cc(Cl)c(NCC4CCN(C)CC4)c-3n2)cc1OC,34,5.0,29,4.000800000000003,415.9250000000003,75.3,6,2,4,True
COc1ccc(-c2nc3[nH]cc(Cl)c(OCC4CCNCC4)c-3n2)cc1,35,5.0,26,3.616900000000002,372.85600000000017,72.06,5,2,4,True
C=Cc1nc(NC(=O)Nc2ccc(N3CCNCC3)cc2)nn1C(=C)c1ccc(S(C)(=O)=O)cc1,36,5.0,35,2.8972000000000016,493.59300000000025,121.25,8,3,4,True
COc1ccccc1Nc1nc2c(-c3ccc(C(F)(F)F)cc3)cccn2n1,37,5.0,28,5.167300000000003,384.361,51.45,5,1,4,False
COc1ccccc1Nc1nc2c(-c3ccccc3)cccn2n1,38,5.0,24,4.148500000000003,316.36400000000003,51.45,5,1,4,True
CNC(=O)c1cccc(-c2cccn3nc(Nc4ccccc4OC)nc23)c1,39,5.0,28,3.5081000000000016,373.4160000000001,80.55000000000001,6,2,4,True
CNC(=O)c1ccc(-c2cccn3nc(Nc4ccccc4OC)nc23)cc1,40,5.0,28,3.5081000000000016,373.4160000000001,80.55000000000001,6,2,4,True
CS(=O)(=O)c1ccc(-c2ccc3nc(Nc4ccc(N5CCOCC5)cc4)nn3c2)cc1,41,5.0,32,3.3800000000000017,449.5360000000003,88.83,8,1,5,True
CS(=O)(=O)c1ccccc1Nc1nc2c(Nc3ccccc3S(C)(=O)=O)cccn2n1,42,5.0,31,3.023500000000001,457.53700000000015,122.52999999999999,9,2,4,True
c1ccc(-c2cccc3nc(Nc4ccc(OCCN5CCCC5)cc4)nn23)cc1,43,5.0,30,4.614500000000003,399.49800000000016,54.69000000000001,6,1,5,True
CN1CCN(c2nc3c(NCc4cccc([N+](=O)[O-])c4)cccn3n2)CC1,44,5.0,27,2.0013999999999994,367.4130000000001,91.83999999999999,8,1,4,True
O=[N+]([O-])c1cccc(CNc2cccn3nc(N4CCOCC4)nc23)c1,45,5.0,26,2.0862,354.3700000000002,97.83,8,1,4,True
NC1CCN(c2nc3c(NCc4cccnc4)cccn3n2)CC1,46,5.0,24,1.663899999999999,323.4040000000001,84.36999999999999,7,2,4,True
c1cncc(CNc2cccn3nc(NCCN4CCOCC4)nc23)c1,47,5.0,26,1.4804999999999997,353.4300000000002,79.61,8,2,4,True
CN1CCN(c2cccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cc(C(F)(F)F)cn4n3)c2)CC1,48,5.0,37,4.314000000000004,530.576,82.83999999999999,8,1,5,False
CN1CCN(c2ccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cc(C(F)(F)F)cn4n3)cc2)CC1,49,5.0,37,4.314000000000003,530.576,82.83999999999999,8,1,5,False
c1ccc2c(c1)CCCN2c1nc2cccc(N3CCCc4ccccc43)n2n1,50,5.0,29,4.897900000000004,381.4830000000001,36.67,5,0,6,True
COCc1ccccc1-c1cccc2nc(Nc3ccc4c(c3)CCNCC4)nn12,51,5.0,30,3.9745000000000017,399.4980000000002,63.480000000000004,6,2,5,True
COc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3cccc(C4CCN(C(=O)OC(C)(C)C)CC4)c3)nc12,52,5.0,41,7.281800000000007,567.6120000000002,80.99000000000001,7,1,5,False
CC(=O)Nc1ccc(Sc2cccn3nc(Nc4ccc(C5CCN(C(=O)OC(C)(C)C)CC5)cc4)nc23)cc1,53,5.0,40,6.697000000000005,558.7080000000004,100.86000000000001,8,2,5,False
COc1ccc(CNc2cccn3nc(Nc4cccc(N5CCN(C)CC5)c4)nc23)cc1,54,5.0,33,3.8454000000000024,443.5550000000003,69.96000000000001,8,2,5,True
COc1cccc(CNc2cccn3nc(Nc4ccc(OC)nc4)nc23)c1,55,5.0,28,3.497200000000001,376.42000000000013,85.60000000000001,8,2,4,True
CS(=O)(=O)c1ccc(-c2cccn3nc(NCCc4ccccn4)nc23)cc1,56,5.0,28,2.849400000000001,393.47200000000015,89.25,7,1,4,True
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1ccc(OCCNc2ccnc(F)c2)cc1,57,5.01,34,3.672500000000001,457.4650000000002,108.14,6,4,5,True
COc1ccc(-c2nc3[nH]cc(Cl)c(NCC4CCN(C)CC4)c-3n2)cc1,58,5.02,27,3.992200000000003,385.8990000000002,66.07,5,2,4,True
COc1cccc(NC(=O)c2cnc(N3CCN(c4ccccc4OC)CC3)c([N+](=O)[O-])c2)c1,59,5.02,34,3.5859000000000023,463.49400000000026,110.07000000000002,8,1,4,True
O=c1[nH]c(CSc2nnc(NCC3CCCO3)s2)nc2sc(-c3ccccc3)cc12,60,5.05,30,4.386300000000003,457.6060000000001,92.79,9,2,5,True
COc1cccc(NC(=O)c2cnc(Nc3cccc(OC)c3)c([N+](=O)[O-])c2)c1,61,5.07,29,4.002900000000002,394.38700000000017,115.62,7,2,3,True
CC(=O)Nc1ccc(-c2ccnc(NCCCNC(=O)c3c(Cl)cccc3Cl)n2)cc1,62,5.09,31,4.640800000000003,458.3490000000001,96.01,5,3,3,True
c1ccc2c(c1)CCCC2Nc1ccnc(-n2cnc3ccncc32)n1,63,5.14,26,3.700000000000001,342.4060000000001,68.52000000000001,6,1,5,True
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)CC2CC2)C1,64,5.14,23,1.2060999999999995,335.4330000000002,90.97999999999999,5,2,4,True
O=C(O)Cc1cnc(Nc2[nH]nc3ccc(-c4ncccc4Cl)cc23)s1,65,5.15,26,4.105500000000001,385.83600000000007,103.78999999999999,6,3,4,True
CC1CC(C)CN(c2ccc(Nc3ncc(C(F)(F)F)c(-c4cc5ccc(C#N)cc5o4)n3)cc2)C1,66,5.15,36,7.006180000000006,491.5170000000003,77.98,6,1,5,False
O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOc2c(F)cccc21,67,5.16,30,2.969500000000002,402.3890000000002,90.62000000000002,7,1,6,True
Nc1ncc(-c2cnn(CC(=O)N3CCOCC3)c2)c2scc(-c3ccc(Oc4ccccc4)cc3)c12,68,5.16,37,5.060100000000005,511.60700000000014,95.5,8,1,6,False
Cc1ccccc1S(=O)(=O)Nc1cnc(N2CCCCC2)c(C(=O)O)c1,69,5.16,26,2.8793200000000008,375.4500000000002,99.60000000000001,5,2,3,True
Fc1cccc(C2CCCN2c2ccc3ncc(-c4ccccn4)n3n2)c1,70,5.17,27,4.271900000000003,359.408,46.32000000000001,5,0,5,True
O=c1cc(-c2nc(C3CCNCC3)[nH]c2-c2ccc(F)cc2)cc[nH]1,71,5.18,25,3.038100000000001,338.386,73.57,3,3,4,True
O=C(Nc1nc2cccc(-c3ccc(CN4CCCCC4)cc3)n2n1)C1CC1,72,5.19,28,3.7307000000000032,375.4760000000001,62.53,5,1,5,True
COc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc(C4CCN(C(=O)OC(C)(C)C)CC4)cc3)nc12,73,5.19,41,7.281800000000007,567.6120000000003,80.99000000000001,7,1,5,False
CN1CCN(c2cncc(Nc3nc4c(NCc5ccccc5N(C)S(C)(=O)=O)cccn4n3)n2)CC1,74,5.19,37,2.0225999999999997,522.6390000000001,123.88999999999999,11,2,5,False
CS(=O)(=O)c1ccc(-c2cccn3nc(NCc4ccccn4)nc23)cc1,75,5.19,27,2.8069000000000015,379.4450000000001,89.25,7,1,4,True
CC(=O)Nc1ccc(-c2nc(Nc3ccc(N4CCOCC4)cc3)ncc2F)cc1,76,5.19,30,3.8213000000000026,407.4490000000001,79.38000000000001,6,2,4,True
O=C1NN(c2ccccc2)C(=O)C1=Cc1ccc(-c2ccccc2Cl)o1,77,5.22,26,4.061400000000003,364.788,62.550000000000004,3,1,4,True
Cc1nc2cnc3[nH]ccc3c2n1C1CCCCC1,78,5.22,19,3.7262200000000023,254.33699999999993,46.5,3,1,4,True
CC(C)c1ccc(-c2nc3cc(C(N)=O)ccc3n2CCN)cc1,79,5.23,24,2.8843000000000005,322.4120000000001,86.92999999999999,4,2,3,True
c1cc2c(ncc3ncn(C4CCCCC4)c32)[nH]1,80,5.24,18,3.4178000000000015,240.30999999999992,46.5,3,1,4,True
Oc1ccc(C2Nc3ccccc3-c3ccnc4[nH]cc2c34)c(Cl)c1,81,5.25,25,5.103800000000002,347.80500000000006,60.94,3,3,5,False
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)c2cccc(C(C)(C)O)c2)C1,82,5.25,29,2.0826,415.51900000000023,111.21,6,3,4,True
OC1CCN(c2cc(-c3cnc4ccc(N5CCCC5c5cccc(F)c5)nn34)ccn2)CC1,83,5.25,34,4.233000000000003,458.5410000000001,69.79,7,1,6,True
CN1CCN(Cc2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)CC1,84,5.29,29,2.4922000000000004,390.4910000000002,65.77,6,1,5,True
Oc1ccc(C2Nc3ccccc3-c3ccnc4[nH]cc2c34)cc1Br,85,5.3,25,5.212900000000003,392.2560000000001,60.94,3,3,5,False
CN(C)c1cccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)c1,86,5.3,26,2.6366000000000005,358.352,89.07000000000001,7,2,3,True
COc1ccc(-c2nc3[nH]cc(Br)c(NCC4CCN(C)CC4)c-3n2)cc1,87,5.32,27,4.101300000000003,430.35000000000025,66.07,5,2,4,True
NCCn1c(-c2ccc(C(F)(F)F)cc2)nc2cc(C(N)=O)ccc21,88,5.32,25,2.7797,348.3280000000001,86.93,4,2,3,True
NCCn1c(-c2cccnc2N)nc2cc(C(N)=O)ccc21,89,5.33,22,0.7381000000000004,296.334,125.84,6,3,3,True
N#Cc1ccc(-c2cnc3ccc(NCc4ccccc4)nn23)cc1,90,5.33,25,3.8800800000000013,325.375,66.01,5,1,4,True
CN(C(=O)NC1CCCN(S(C)(=O)=O)C1)c1cnc2[nH]ccc2n1,91,5.36,24,0.5277000000000003,352.42,111.29,5,2,3,True
CCOP(=O)(CCn1cc(-c2ccc(-c3nc(-c4cc[nH]c(=O)c4)c(-c4ccc(F)cc4)[nH]3)cc2)nn1)OCC,92,5.38,40,5.762700000000006,562.542,127.78000000000002,8,2,5,False
NCCn1c(C2CCCCC2)nc2cc(C(N)=O)ccc21,93,5.39,21,2.1415999999999995,286.37899999999996,86.93,4,2,3,True
CNCCn1c(C2CCC(O)CC2)nc2cc(C(N)=O)ccc21,94,5.41,23,1.3730999999999995,316.40500000000003,93.16999999999999,5,3,3,True
CC(C)N1CCC(S(=O)(=O)CC2CC(N(C)c3[nH]cnc4nccc3-4)C2)C1,95,5.42,27,2.0218,391.5410000000001,82.19000000000001,6,1,4,True
O=C1NC(=O)C(c2cn(CCCn3ccnc3)c3ccccc23)=C1Nc1ccccc1,96,5.42,31,3.407700000000001,411.4650000000001,80.95,6,2,5,True
O=C(CCc1nc2ccccc2c(=O)[nH]1)Nc1ncc(Cc2ccc(F)c(F)c2)s1,97,5.43,30,3.8199000000000023,426.44800000000015,87.74,5,2,4,True
O=C(O)c1cc(-c2nc(-c3cc[nH]c(=O)c3)c(-c3ccc(F)cc3)[nH]2)ccc1O,98,5.43,29,3.641900000000001,391.35800000000006,119.06999999999998,4,4,4,True
O=c1[nH]c2cnc(-n3cnc4ccc(F)cc43)nc2n1C1CCOCC1,99,5.47,26,1.9491,354.3450000000002,90.62000000000002,7,1,5,True
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)N2CCC(C#N)C2)C1,100,5.47,26,0.5565799999999999,375.45800000000025,118.00999999999999,6,2,4,True
O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOCC1,101,5.49,25,1.81,336.3550000000002,90.62000000000002,7,1,5,True
NC(=O)c1ccc2c(c1)nc(C1CCC(O)CC1)n2CCO,102,5.5,22,1.146,303.362,101.37000000000002,5,3,3,True
NCCn1c(C2CCNCC2)nc2cc(C(N)=O)ccc21,103,5.5,21,0.5608999999999998,287.36699999999996,98.96000000000001,5,3,3,True
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccccc1,104,5.5,21,1.8197999999999999,279.303,110.68,4,3,3,True
CNCCn1c(C2CCNCC2)nc2cc(C(N)=O)ccc21,105,5.51,22,0.8215999999999994,301.394,84.97,5,3,3,True
Cc1ccc(OCC(C)C)c(-c2cccn3nc(Nc4ccc5c(c4)CCNCC5)nc23)c1,106,5.51,33,5.171320000000004,441.5790000000003,63.480000000000004,6,2,5,False
Cc1ccc(Cl)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(=O)N(C)C,107,5.51,25,3.384520000000002,355.8290000000001,87.89999999999999,4,2,3,True
Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1nc2ncnc-2c(Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,108,5.51,44,6.0457200000000055,589.7000000000002,125.13,7,3,6,False
COc1ccc(-c2nc3[nH]cc(Cl)c(NCC4CCCNC4)c-3n2)cc1,109,5.52,26,3.650000000000002,371.8720000000002,74.86,5,3,4,True
c1cc(-c2ccncc2)c2nc(Nc3ccc(OCCN4CCCC4)cc3)nn2c1,110,5.52,30,4.009500000000002,400.4860000000002,67.58000000000001,7,1,5,True
COc1ccccc1Nc1nc2c(-c3cccc(C(F)(F)F)c3)cccn2n1,111,5.52,28,5.167300000000003,384.361,51.45,5,1,4,False
COc1cc(N2CCN(C)CC2)ccc1Nc1nc2c(NCc3cccnc3N(C)S(C)(=O)=O)cccn2n1,112,5.52,39,2.6362000000000005,551.6770000000002,120.23,11,2,5,False
Cc1nn(C)c(C)c1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,113,5.52,28,2.893740000000001,396.4760000000001,94.17999999999999,8,1,4,True
CS(=O)(=O)c1ccc(Oc2cccn3nc(Nc4cnn(CCN5CCCC5)c4)nc23)cc1,114,5.52,33,2.961000000000001,467.55500000000035,106.65,10,1,5,False
Oc1cccn2nc(Nc3ccc(C(F)(F)F)cc3)nc12,115,5.52,21,3.197300000000001,294.236,62.45,5,2,3,True
COc1ccc(C(F)(F)F)cc1Nc1cccn2nc(Nc3cccc(N4CCN(C)CC4)c3)nc12,116,5.52,36,4.995700000000004,497.5250000000003,69.96000000000001,8,2,5,True
CC(C)COc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc4c(c3)CCN(CC(=O)N(C)C)CC4)nc12,117,5.52,42,5.682300000000006,580.6550000000001,75.0,7,1,5,False
COc1ccc(CNc2cccn3nc(Nc4ccc(N5CCN(C)CC5)cc4)nc23)cc1,118,5.52,33,3.8454000000000033,443.5550000000003,69.96000000000001,8,2,5,True
COc1cccc(CNc2cccn3nc(Nc4cccc(N5CCN(C)CC5)c4)nc23)c1,119,5.52,33,3.8454000000000033,443.5550000000003,69.96000000000001,8,2,5,True
CN1CCN(c2ccc(Nc3nc4ccc(-c5ccc(S(C)(=O)=O)cc5)cn4n3)cc2)CC1,120,5.53,33,3.295200000000002,462.5790000000002,82.83999999999999,8,1,5,True
CN(C)Cc1ccc(-c2ccc3cnc(Nc4ccc(C5CCN(CC(N)=O)CC5)cc4)nn23)cc1,121,5.54,36,3.866200000000002,483.62000000000035,91.79,7,2,5,True
COc1ccc(-c2nc3[nH]cc(Cl)c(NCC4CCNCC4)c-3n2)c(C)c1,122,5.54,27,3.958420000000002,385.8990000000002,74.86,5,3,4,True
NCCc1nc2cc(C(N)=O)ccc2n1CCN,123,5.54,18,-0.4048999999999993,247.30199999999994,112.95,5,3,2,True
CCn1nc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc2C)c2c(N)ncnc21,124,5.54,42,4.155120000000003,576.6270000000001,105.2,8,2,5,False
Cc1ccc(Cl)cc1-c1cn(-c2ncnn3cccc23)cc1C(N)=O,125,5.54,25,3.247720000000001,351.79700000000014,78.21000000000001,5,1,4,True
COc1ccc(-c2cccn3nc(N)nc23)cn1,126,5.54,18,1.3820999999999997,241.254,78.33,6,1,3,True
NCCn1c(-c2ccccc2)nc2cc(C(N)=O)ccc21,127,5.55,21,1.7609,280.33099999999996,86.93,4,2,3,True
Cc1ccc(-c2cccn3nc(Nc4ccc5c(c4)CCNCC5)nc23)c(OCC(C)C)c1,128,5.55,33,5.171320000000004,441.57900000000035,63.480000000000004,6,2,5,False
CN1CCC(CNc2c(Cl)c[nH]c3nc(-c4ccc(S(C)(=O)=O)cc4)nc2-3)CC1,129,5.56,29,3.387100000000002,433.96500000000026,90.98,6,2,4,True
CS(=O)(=O)c1ccc(-c2cccn3nc(NCc4cccnc4)nc23)cc1,130,5.56,27,2.8069000000000006,379.4450000000001,89.25,7,1,4,True
COc1ccc(-c2nc3[nH]cc(Cl)c(NCC4CCN(C)CC4)c-3n2)c(C)c1,131,5.57,28,4.300620000000004,399.9260000000003,66.07,5,2,4,True
NCCn1c(Cc2ccccc2)nc2cc(C(N)=O)ccc21,132,5.57,22,1.6846999999999996,294.358,86.93,4,2,3,True
O=C(O)CN1CCN(c2cc(-c3cnc4ccc(N5CCCC5c5cccc(F)c5)nn34)ccn2)CC1,133,5.57,37,3.478500000000002,501.5660000000003,90.10000000000001,8,1,6,False
CC(=O)Nc1ccc(-c2nc(Nc3ccc(N4CCOCC4)cc3)ncc2C(F)(F)F)cc1,134,5.57,33,4.701000000000003,457.45600000000013,79.38000000000001,6,2,4,True
N#Cc1ccc(-c2nc3cc(C(N)=O)ccc3n2CCN)cc1,135,5.58,23,1.63258,305.341,110.72000000000001,5,2,3,True
Cc1ccc(-c2nc3cc(C(N)=O)ccc3n2CCN)cc1,136,5.58,22,2.0693200000000003,294.358,86.92999999999999,4,2,3,True
Cc1cccn2nc(Nc3ccc(S(C)(=O)=O)cc3)nc12,137,5.58,21,2.18482,302.35900000000004,76.36,6,1,3,True
NCCn1c(-c2ccc(O)cc2O)nc2cc(C(N)=O)ccc21,138,5.6,23,1.1721,312.32900000000006,127.38999999999999,6,4,3,True
CN1CCN(c2cccc(Nc3nc4c(-c5ccccc5S(C)(=O)=O)cccn4n3)c2)CC1,139,5.6,33,3.295200000000002,462.5790000000002,82.83999999999999,8,1,5,True
Nc1nc(Nc2cccc(S(N)(=O)=O)c2)nn1C(=O)c1c(F)cccc1F,140,5.6,27,1.218,394.36300000000006,145.98999999999998,8,3,3,True
CN(C)c1ccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)cc1,141,5.6,26,2.6366000000000005,358.352,89.07000000000001,7,2,3,True
c1nc(-c2cn(CC3CO3)nn2)c2cc[nH]c2n1,142,5.61,18,0.6151999999999997,242.24200000000002,84.81,6,1,4,True
Cc1ccccc1Oc1cnc2[nH]cc(C(=O)NC(C)C)c2n1,143,5.63,23,3.1968200000000007,310.3570000000001,79.89999999999999,4,2,3,True
COc1ccc(-c2nc3[nH]cc(Cl)c(NCC4CCNCC4)c-3n2)cc1OC,144,5.64,28,3.6586000000000016,401.89800000000025,84.09,6,3,4,True
NCCCn1c(CCN)nc2cc(C(N)=O)ccc21,145,5.66,19,-0.014799999999999591,261.329,112.94999999999999,5,3,2,True
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(OCCNc2ccnc(F)c2)c1,146,5.67,34,3.672500000000001,457.4650000000002,108.14,6,4,5,True
CC(C)(C)OC(=O)N1CCc2ccc(Nc3nc4c(-c5cccc6c5OC(F)(F)O6)cccn4n3)cc2CC1,147,5.67,39,5.797100000000005,535.551,90.22,8,1,6,False
COc1ccccc1-c1cccn2nc(N)nc12,148,5.67,18,1.9870999999999994,240.266,65.44,5,1,3,True
CS(=O)(=O)c1cccc(-c2cccn3nc(N)nc23)c1,149,5.67,20,1.3820000000000001,288.33200000000005,90.35,6,1,3,True
Nc1nc(Nc2ccc(C(=O)O)cc2)nn1C(=O)c1c(F)cccc1F,150,5.68,26,2.2688000000000006,359.29200000000003,123.13,7,3,3,True
Cc1cccc(Nc2nc3cccc(-c4cccc(C(C)C)c4)n3n2)c1,151,5.7,26,5.5717200000000044,342.4460000000001,42.22,4,1,4,False
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)C2CC(C)(CC#N)C2)C1,152,5.7,27,1.8784799999999997,388.4970000000003,114.76999999999998,6,2,4,True
CS(=O)(=O)c1ccc(-c2cccn3nc(NCCc4cccnc4)nc23)cc1,153,5.7,28,2.849400000000001,393.47200000000015,89.25,7,1,4,True
NC1CCCCC1Nc1cc2nc[nH]c(=O)c2c(Nc2cccc3c(Cl)c[nH]c23)n1,154,5.74,30,3.8782000000000014,423.90800000000013,124.50999999999998,6,5,5,False
O=c1[nH]c2cnc(-n3cnc4cc(C(F)(F)F)ccc43)nc2n1C1CCOCC1,155,5.75,29,2.828800000000001,404.3520000000002,90.62000000000002,7,1,5,True
CC(C)COc1ccccc1-c1cccn2nc(Nc3ccc4c(c3)CCNCC4)nc12,156,5.75,32,4.862900000000003,427.55200000000025,63.480000000000004,6,2,5,True
O=C(Nc1nc2cccc(-c3ccc(N4CCOCC4)cc3)n2n1)C1CC1,157,5.75,27,2.5814000000000004,363.4210000000001,71.76,6,1,5,True
CN(c1ccnc2[nH]ccc12)C1CCCCC1,158,5.75,17,3.331800000000002,229.32699999999994,31.92,2,1,3,True
NC(=O)c1cnc(NC2CCCCC2N)nc1Nc1cccc(-n2nccn2)c1,159,5.76,29,1.5815999999999988,393.45500000000004,149.65999999999997,9,4,4,True
O=C1CCC=CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)N1,160,5.77,28,4.554500000000003,372.42800000000005,76.14,5,2,4,True
Cc1ccccc1-n1cc(-c2ccn(C)n2)c2n[nH]c(N)c2c1=O,161,5.77,24,2.0049199999999994,320.3560000000001,94.52000000000001,6,2,4,True
CC(=O)NC1CCc2ccc(Oc3cnc4[nH]cc(C(=O)NC(C)C)c4n3)cc21,162,5.77,29,3.011800000000002,393.4470000000002,108.99999999999999,5,3,4,True
